1169,2,2,1167,735,0,1167,836,0
1170,2,2,1167,736,0,1167,837,0
1172,1,1,1171,838,0
1173,1,1,true,839,0
1174,1,1,1171,737,0
1175,1,1,false,738,0
1232,1,1,-,80,0
1233,1,1,-,81,0
1234,1,1,0,82,0
1235,1,1,1,87,0
1236,1,1,1,88,0
1237,1,1,0,89,0
1238,1,1,1,90,0
1239,1,1,1,91,0
1240,1,1,0,92,0
1241,1,1,-,93,0
1242,1,1,0,94,0
1243,1,1,-,95,0
1244,1,1,-,109,0
1245,1,1,-,110,0
1246,1,1,0,111,0
1247,1,1,-,112,0
1248,1,1,-,113,0
1254,1,1,-,196,0
1255,1,1,-,197,0
1256,1,1,0,198,0
1257,1,1,-,199,0
1258,1,1,0,200,0
1259,1,1,-,201,0
1260,1,1,-,225,0
1261,1,1,-,226,0
1262,1,1,0,227,0
1263,1,1,-,228,0
1264,1,1,-,229,0
1317,2,2,0,1286,0,0,1581,0
1318,2,2,-,1287,0,-,1582,0
1319,2,2,0,1288,0,0,1583,0
1320,2,2,-,1289,0,-,1584,0
1321,2,2,-,1290,0,-,1585,0
1322,2,2,0,1291,0,0,1586,0
1323,2,2,0,1292,0,0,1587,0
1324,2,2,-,1293,0,-,1588,0
1325,2,2,0,1294,0,0,1589,0
1326,2,2,0,1295,0,0,1590,0
1327,2,2,0,1296,0,0,1591,0
1328,2,2,-,1297,0,-,1592,0
1329,2,2,0,1307,0,0,1602,0
1330,2,2,-,1308,0,-,1603,0
1331,2,2,-,1309,0,-,1604,0
1332,2,2,0,1310,0,0,1605,0
1333,2,2,-,1311,0,-,1606,0
1334,2,2,0,1321,0,0,1616,0
1335,2,2,0,1322,0,0,1617,0
1336,2,2,0,1323,0,0,1618,0
1342,2,2,-,1312,0,-,1607,0
1343,2,2,0,1313,0,0,1608,0
1344,2,2,-,1314,0,-,1609,0
1345,2,2,-,1315,0,-,1610,0
1346,2,2,-,1316,0,-,1611,0
1347,2,2,-,1317,0,-,1612,0
1348,2,2,0,1318,0,0,1613,0
1349,2,2,0,1319,0,0,1614,0
1350,2,2,0,1320,0,0,1615,0
1378,11,11,0,61,0,0,157,0,0,273,0,0,416,0,0,536,0,0,699,0,0,804,0,0,892,0,0,997,0,0,1136,0,0,1431,0
1379,11,11,0,62,0,0,158,0,0,274,0,0,417,0,0,537,0,0,700,0,0,805,0,0,893,0,0,998,0,0,1137,0,0,1432,0
1380,11,11,-,63,0,-,159,0,-,275,0,-,418,0,-,538,0,-,701,0,-,806,0,-,894,0,-,999,0,-,1138,0,-,1433,0
1381,11,11,-,64,0,-,160,0,-,276,0,-,419,0,-,539,0,-,702,0,-,807,0,-,895,0,-,1000,0,-,1139,0,-,1434,0
1382,11,11,-,65,0,-,161,0,-,277,0,-,420,0,-,540,0,-,703,0,-,808,0,-,896,0,-,1001,0,-,1140,0,-,1435,0
1383,11,11,-,66,0,-,162,0,-,278,0,-,421,0,-,541,0,-,704,0,-,809,0,-,897,0,-,1002,0,-,1141,0,-,1436,0
1403,1,1,0,32,0
1404,1,1,-,33,0
1405,1,1,0,34,0
1406,1,1,0,35,0
1407,1,1,-,36,0
1408,1,1,0,37,0
1409,1,1,0,38,0
1410,1,1,-,39,0
1411,1,1,0,40,0
1412,1,1,0,41,0
1413,1,1,-,42,0
1414,1,1,0,43,0
1420,1,1,0,25,0
1421,1,1,0,26,0
1422,1,1,0,27,0
1423,1,1,-,28,0
1424,1,1,0,29,0
1425,1,1,-,30,0
1426,1,1,0,31,0
1427,1,1,0,44,0
1428,1,1,-,45,0
1429,1,1,-,46,0
1430,1,1,0,47,0
1431,1,1,1,48,0
1432,1,1,-,49,0
1433,1,1,-,50,0
1434,1,1,-,51,0
1435,1,1,0,52,0
1436,1,1,-,53,0
1437,1,1,-,54,0
1438,1,1,0,55,0
1454,2,2,0,1084,0,0,1379,0
1455,2,2,0,1085,0,0,1380,0
1456,2,2,-,1086,0,-,1381,0
1457,2,2,-,1087,0,-,1382,0
1458,2,2,-,1088,0,-,1383,0
1459,2,2,-,1089,0,-,1384,0
1460,2,2,0,1090,0,0,1385,0
1461,2,2,0,1091,0,0,1386,0
1462,2,2,0,1092,0,0,1387,0
1467,1,1,0,96,0
1468,1,1,-,97,0
1469,1,1,0,98,0
1470,1,1,-,99,0
1471,1,1,-,100,0
1472,1,1,3,101,0
1473,1,1,0,102,0
1474,1,1,4,103,0
1475,1,1,-,104,0
1476,1,1,-,105,0
1477,1,1,0,106,0
1478,1,1,-,107,0
1479,1,1,-,108,0
1485,1,1,0,202,0
1486,1,1,-,203,0
1487,1,1,0,204,0
1488,1,1,-,205,0
1489,1,1,-,206,0
1490,1,1,2,207,0
1494,1,1,1492,208,0
1495,1,1,0,209,0
1496,1,1,true,210,0
1497,1,1,-,211,0
1498,1,1,-,212,0
1499,1,1,0,213,0
1500,1,1,-,214,0
1501,1,1,-,215,0
1502,1,1,true,216,0
1504,1,1,1503,217,0
1505,1,1,-,218,0
1506,1,1,-,219,0
1507,1,1,2,220,0
1508,1,1,0,221,0
1509,1,1,2,222,0
1510,1,1,-,223,0
1511,1,1,-,224,0
1522,1,1,0,83,0
1523,1,1,0,84,0
1524,1,1,1,85,0
1525,1,1,0,86,0
1530,2,2,0,1298,0,0,1593,0
1531,2,2,-,1299,0,-,1594,0
1532,2,2,0,1300,0,0,1595,0
1533,2,2,-,1301,0,-,1596,0
1534,2,2,-,1302,0,-,1597,0
1535,2,2,0,1303,0,0,1598,0
1536,2,2,0,1304,0,0,1599,0
1537,2,2,-,1305,0,-,1600,0
1538,2,2,0,1306,0,0,1601,0
